average_reward,loss,learning_rate,buffer_size,epoch
1.6055094401041667,25.037508010864258,8.1e-05,1000000,489
1.4786783854166667,24.84189224243164,8.1e-05,1000000,490
1.4164632161458333,23.744342803955078,8.1e-05,1000000,491
1.4073079427083333,25.005252838134766,8.1e-05,1000000,492
1.46875,24.55328369140625,8.1e-05,1000000,493
1.5535888671875,23.506683349609375,8.1e-05,1000000,494
1.4406331380208333,24.49970245361328,8.1e-05,1000000,495
1.7108561197916667,23.153852462768555,8.1e-05,1000000,496
1.5330403645833333,25.539932250976562,8.1e-05,1000000,497
1.484619140625,24.52723503112793,8.1e-05,1000000,498
1.5649820963541667,24.144092559814453,8.1e-05,1000000,499
1.5316162109375,23.871740341186523,8.1e-05,1000000,500
1.4959309895833333,23.885486602783203,8.1e-05,1000000,501
1.6964111328125,24.766164779663086,8.1e-05,1000000,502
1.5875651041666667,25.184860229492188,8.1e-05,1000000,503
1.672607421875,22.763080596923828,8.1e-05,1000000,504
1.6879069010416667,24.612056732177734,8.1e-05,1000000,505
1.57568359375,24.42706298828125,8.1e-05,1000000,506
1.7897542317708333,24.389875411987305,8.1e-05,1000000,507
1.7555338541666667,25.20036506652832,8.1e-05,1000000,508
1.9844563802083333,23.99532699584961,8.1e-05,1000000,509
1.7130126953125,22.95223617553711,8.1e-05,1000000,510
1.667724609375,24.562274932861328,8.1e-05,1000000,511
1.7611083984375,25.023670196533203,8.1e-05,1000000,512
1.996337890625,22.91104507446289,8.1e-05,1000000,513
1.9718017578125,23.745662689208984,8.1e-05,1000000,514
1.8550618489583333,24.050521850585938,8.1e-05,1000000,515
1.9615885416666667,23.756301879882812,8.1e-05,1000000,516
1.966552734375,23.179222106933594,8.1e-05,1000000,517
2.0539957682291665,23.09419822692871,8.1e-05,1000000,518
1.8140869140625,24.084890365600586,8.1e-05,1000000,519
2.0416666666666665,22.540111541748047,8.1e-05,1000000,520
2.0856119791666665,23.188278198242188,8.1e-05,1000000,521
2.0760498046875,24.030149459838867,8.1e-05,1000000,522
2.0642903645833335,23.423166275024414,8.1e-05,1000000,523
2.1712239583333335,24.002525329589844,8.1e-05,1000000,524
2.0714925130208335,21.82315444946289,8.1e-05,1000000,525
2.2288411458333335,23.063465118408203,8.1e-05,1000000,526
1.9251302083333333,24.5406494140625,8.1e-05,1000000,527
2.141845703125,23.85986328125,8.1e-05,1000000,528
2.2120768229166665,23.030582427978516,8.1e-05,1000000,529
2.3236490885416665,23.12694549560547,8.1e-05,1000000,530
2.1543782552083335,24.172502517700195,8.1e-05,1000000,531
2.1030680338541665,23.876739501953125,8.1e-05,1000000,532
2.3534749348958335,22.885499954223633,8.1e-05,1000000,533
1.9037679036458333,23.887365341186523,8.1e-05,1000000,534
2.3642171223958335,23.303857803344727,8.1e-05,1000000,535
2.3088785807291665,23.4857177734375,8.1e-05,1000000,536
2.335205078125,23.81418228149414,8.1e-05,1000000,537
2.3977864583333335,23.27544403076172,8.1e-05,1000000,538
2.3676350911458335,23.306312561035156,8.1e-05,1000000,539
2.4320475260416665,24.31417465209961,8.1e-05,1000000,540
2.3551839192708335,23.118011474609375,8.1e-05,1000000,541
2.3720703125,22.91694450378418,8.1e-05,1000000,542
2.5340983072916665,21.680397033691406,8.1e-05,1000000,543
2.3326009114583335,23.819652557373047,8.1e-05,1000000,544
2.5237630208333335,22.70252227783203,8.1e-05,1000000,545
2.56640625,22.31691551208496,8.1e-05,1000000,546
2.4359537760416665,23.9880428314209,8.1e-05,1000000,547
2.4447428385416665,23.04247283935547,8.1e-05,1000000,548
2.54931640625,21.8616886138916,8.1e-05,1000000,549
2.5487874348958335,23.009822845458984,8.1e-05,1000000,550
2.5585530598958335,22.243314743041992,8.1e-05,1000000,551
2.5325520833333335,22.799144744873047,8.1e-05,1000000,552
2.6549479166666665,22.931806564331055,8.1e-05,1000000,553
2.5772705078125,24.016082763671875,8.1e-05,1000000,554
2.5160319010416665,23.751079559326172,8.1e-05,1000000,555
2.6535237630208335,23.775604248046875,8.1e-05,1000000,556
2.6409912109375,23.04120635986328,8.1e-05,1000000,557
2.6390787760416665,23.250904083251953,8.1e-05,1000000,558
2.7685953776041665,22.594650268554688,8.1e-05,1000000,559
2.8214111328125,21.704654693603516,8.1e-05,1000000,560
2.7406412760416665,23.413795471191406,8.1e-05,1000000,561
2.6441650390625,22.713279724121094,8.1e-05,1000000,562
2.7010904947916665,22.352079391479492,8.1e-05,1000000,563
2.7657063802083335,23.574831008911133,8.1e-05,1000000,564
2.7686767578125,23.323135375976562,8.1e-05,1000000,565
2.9741617838541665,21.497390747070312,8.1e-05,1000000,566
2.8012288411458335,23.3415470123291,8.1e-05,1000000,567
2.9212239583333335,22.146770477294922,8.1e-05,1000000,568
2.8584798177083335,22.21787452697754,8.1e-05,1000000,569
2.7795003255208335,22.762954711914062,8.1e-05,1000000,570
2.7147623697916665,22.832035064697266,8.1e-05,1000000,571
2.9641520182291665,22.285619735717773,8.1e-05,1000000,572
2.8475748697916665,22.28106689453125,8.1e-05,1000000,573
2.9540201822916665,22.013137817382812,8.1e-05,1000000,574
3.08984375,21.19333267211914,8.1e-05,1000000,575
2.974609375,22.239227294921875,8.1e-05,1000000,576
2.8880615234375,21.892818450927734,8.1e-05,1000000,577
2.9072265625,21.77451515197754,8.1e-05,1000000,578
3.13916015625,21.871379852294922,8.1e-05,1000000,579
3.0152587890625,22.47435760498047,8.1e-05,1000000,580
3.0609944661458335,21.759117126464844,8.1e-05,1000000,581
3.1503092447916665,21.983081817626953,8.1e-05,1000000,582
2.8149007161458335,22.57030487060547,8.1e-05,1000000,583
3.2959798177083335,22.556461334228516,8.1e-05,1000000,584
2.9615885416666665,22.446104049682617,8.1e-05,1000000,585
3.2767740885416665,21.667095184326172,8.1e-05,1000000,586
3.1249593098958335,21.69717025756836,8.1e-05,1000000,587
3.2130126953125,23.427173614501953,8.1e-05,1000000,588
3.215576171875,23.093563079833984,8.1e-05,1000000,589
3.215576171875,22.676536560058594,8.1e-05,1000000,590
3.208740234375,21.684619903564453,8.1e-05,1000000,591
3.0712076822916665,22.922470092773438,8.1e-05,1000000,592
3.1976725260416665,21.84825897216797,8.1e-05,1000000,593
3.28759765625,22.102975845336914,8.1e-05,1000000,594
3.0797526041666665,22.051856994628906,8.1e-05,1000000,595
3.2267252604166665,22.692394256591797,8.1e-05,1000000,596
3.3168131510416665,22.81647491455078,8.1e-05,1000000,597
3.3660481770833335,22.76544189453125,8.1e-05,1000000,598
3.34423828125,21.894058227539062,8.1e-05,1000000,599
3.230224609375,21.244916915893555,8.1e-05,1000000,600
3.3164469401041665,21.735746383666992,8.1e-05,1000000,601
3.4680582682291665,22.2351016998291,8.1e-05,1000000,602
3.2950439453125,22.214508056640625,8.1e-05,1000000,603
3.365966796875,21.54572296142578,8.1e-05,1000000,604
3.3270670572916665,20.918834686279297,8.1e-05,1000000,605
3.3759358723958335,21.7769718170166,8.1e-05,1000000,606
3.2622884114583335,21.558856964111328,8.1e-05,1000000,607
3.5838216145833335,21.39389991760254,8.1e-05,1000000,608
3.3143310546875,22.267303466796875,8.1e-05,1000000,609
3.3676350911458335,22.566009521484375,8.1e-05,1000000,610
3.5005289713541665,22.463748931884766,8.1e-05,1000000,611
3.4576822916666665,22.008373260498047,8.1e-05,1000000,612
3.5173746744791665,21.607467651367188,8.1e-05,1000000,613
3.4095458984375,22.764869689941406,8.1e-05,1000000,614
3.53662109375,22.208478927612305,8.1e-05,1000000,615
3.70947265625,20.17843246459961,8.1e-05,1000000,616
3.5860595703125,20.758853912353516,8.1e-05,1000000,617
3.5743408203125,21.626327514648438,8.1e-05,1000000,618
3.6381022135416665,21.625898361206055,8.1e-05,1000000,619
3.5668538411458335,22.553056716918945,8.1e-05,1000000,620
3.5415852864583335,22.622085571289062,8.1e-05,1000000,621
3.6131998697916665,22.067733764648438,8.1e-05,1000000,622
3.6349283854166665,21.71412467956543,8.1e-05,1000000,623
3.6889241536458335,21.60295295715332,8.1e-05,1000000,624
3.5133056640625,22.78267478942871,8.1e-05,1000000,625
3.5892740885416665,21.718250274658203,8.1e-05,1000000,626
3.6546630859375,21.555824279785156,8.1e-05,1000000,627
3.8244222005208335,21.743671417236328,8.1e-05,1000000,628
3.7139892578125,21.35255241394043,8.1e-05,1000000,629
3.6666666666666665,21.705753326416016,8.1e-05,1000000,630
3.5998128255208335,22.231136322021484,8.1e-05,1000000,631
3.7770589192708335,21.890605926513672,8.1e-05,1000000,632
3.6967366536458335,21.4528751373291,8.1e-05,1000000,633
3.6392008463541665,22.142452239990234,8.1e-05,1000000,634
3.6761474609375,22.159931182861328,8.1e-05,1000000,635
3.7959391276041665,21.644529342651367,8.1e-05,1000000,636
3.8999430338541665,21.554779052734375,8.1e-05,1000000,637
3.731689453125,21.9422607421875,8.1e-05,1000000,638
3.7432454427083335,22.151241302490234,8.1e-05,1000000,639
3.9235026041666665,21.002567291259766,8.1e-05,1000000,640
3.70166015625,21.99677848815918,8.1e-05,1000000,641
3.8521728515625,21.47575569152832,8.1e-05,1000000,642
3.7937418619791665,21.564929962158203,8.1e-05,1000000,643
3.7862548828125,22.39801025390625,8.1e-05,1000000,644
4.018880208333333,20.99515151977539,8.1e-05,1000000,645
3.9033610026041665,21.47398567199707,8.1e-05,1000000,646
3.8579508463541665,22.07513999938965,8.1e-05,1000000,647
3.9360758463541665,22.28960418701172,8.1e-05,1000000,648
3.9554443359375,21.366649627685547,8.1e-05,1000000,649
3.8612874348958335,21.900753021240234,8.1e-05,1000000,650
3.9976806640625,21.245616912841797,8.1e-05,1000000,651
4.087483723958333,21.798765182495117,8.1e-05,1000000,652
4.007283528645833,21.924091339111328,8.1e-05,1000000,653
3.9281819661458335,21.715084075927734,8.1e-05,1000000,654
3.9190266927083335,21.573083877563477,8.1e-05,1000000,655
4.109944661458333,21.44385528564453,8.1e-05,1000000,656
3.994384765625,20.7551326751709,8.1e-05,1000000,657
4.041788736979167,21.284435272216797,8.1e-05,1000000,658
4.182902018229167,21.123689651489258,8.1e-05,1000000,659
4.116170247395833,21.45069122314453,8.1e-05,1000000,660
4.050577799479167,21.861785888671875,8.1e-05,1000000,661
4.102620442708333,21.852352142333984,8.1e-05,1000000,662
4.127848307291667,21.988449096679688,8.1e-05,1000000,663
4.0560302734375,21.303756713867188,8.1e-05,1000000,664
4.194132486979167,21.69123649597168,8.1e-05,1000000,665
4.237548828125,21.783329010009766,8.1e-05,1000000,666
4.192342122395833,21.263813018798828,8.1e-05,1000000,667
4.073445638020833,21.467437744140625,8.1e-05,1000000,668
4.058349609375,22.064401626586914,8.1e-05,1000000,669
4.118896484375,21.73541831970215,8.1e-05,1000000,670
4.114013671875,21.105731964111328,8.1e-05,1000000,671
4.192464192708333,21.521488189697266,8.1e-05,1000000,672
4.155354817708333,21.362964630126953,8.1e-05,1000000,673
4.145060221354167,21.231800079345703,8.1e-05,1000000,674
4.273722330729167,21.03071403503418,8.1e-05,1000000,675
4.109944661458333,20.730403900146484,8.1e-05,1000000,676
4.098470052083333,21.21015167236328,8.1e-05,1000000,677
4.240966796875,20.79509735107422,8.1e-05,1000000,678
4.406656901041667,21.080215454101562,8.1e-05,1000000,679
4.2467041015625,22.133832931518555,8.1e-05,1000000,680
4.394612630208333,20.821399688720703,8.1e-05,1000000,681
4.272908528645833,21.55498504638672,8.1e-05,1000000,682
4.256266276041667,22.049367904663086,8.1e-05,1000000,683
4.4617919921875,22.137374877929688,8.1e-05,1000000,684
4.466959635416667,21.008691787719727,8.1e-05,1000000,685
4.330973307291667,20.837305068969727,8.1e-05,1000000,686
4.42333984375,22.3417911529541,8.1e-05,1000000,687
4.510986328125,21.511062622070312,8.1e-05,1000000,688
4.333943684895833,21.307846069335938,8.1e-05,1000000,689
4.3975830078125,22.171777725219727,8.1e-05,1000000,690
4.39990234375,21.463411331176758,8.1e-05,1000000,691
4.444132486979167,20.946266174316406,8.1e-05,1000000,692
4.431559244791667,21.952428817749023,8.1e-05,1000000,693
4.2967529296875,21.71075439453125,8.1e-05,1000000,694
4.535196940104167,21.174072265625,8.1e-05,1000000,695
4.371256510416667,21.645492553710938,8.1e-05,1000000,696
4.474527994791667,21.50901222229004,8.1e-05,1000000,697
4.570149739583333,20.923946380615234,8.1e-05,1000000,698
4.580647786458333,21.96261215209961,8.1e-05,1000000,699
4.484334309895833,21.3392333984375,8.1e-05,1000000,700
4.465861002604167,21.7221622467041,8.1e-05,1000000,701
4.472574869791667,22.349029541015625,8.1e-05,1000000,702
4.476114908854167,21.243289947509766,8.1e-05,1000000,703
4.527669270833333,21.712045669555664,8.1e-05,1000000,704
4.563517252604167,20.93172836303711,8.1e-05,1000000,705
4.529988606770833,21.029541015625,8.1e-05,1000000,706
4.646687825520833,20.975711822509766,8.1e-05,1000000,707
4.4517822265625,21.336408615112305,8.1e-05,1000000,708
4.578898111979167,20.882278442382812,8.1e-05,1000000,709
4.4869384765625,21.955413818359375,8.1e-05,1000000,710
4.442423502604167,21.914852142333984,8.1e-05,1000000,711
4.493245442708333,21.88065528869629,8.1e-05,1000000,712
4.4989013671875,21.362077713012695,8.1e-05,1000000,713
4.531494140625,21.410076141357422,8.1e-05,1000000,714
4.547648111979167,21.554086685180664,8.1e-05,1000000,715
4.53125,21.33421516418457,8.1e-05,1000000,716
4.655802408854167,21.65386199951172,8.1e-05,1000000,717
4.4466552734375,21.717594146728516,8.1e-05,1000000,718
4.4791259765625,21.813879013061523,8.1e-05,1000000,719
4.584635416666667,21.55893325805664,8.1e-05,1000000,720
4.662882486979167,21.74749755859375,8.1e-05,1000000,721
4.547281901041667,21.38011360168457,8.1e-05,1000000,722
4.506388346354167,21.642375946044922,8.1e-05,1000000,723
4.669230143229167,21.588972091674805,8.1e-05,1000000,724
4.51904296875,22.1461238861084,8.1e-05,1000000,725
4.634480794270833,21.53853416442871,8.1e-05,1000000,726
4.584309895833333,22.29780387878418,8.1e-05,1000000,727
4.705322265625,21.716875076293945,8.1e-05,1000000,728
4.580525716145833,21.336076736450195,8.1e-05,1000000,729
4.707804361979167,21.547685623168945,8.1e-05,1000000,730
4.721598307291667,22.031478881835938,8.1e-05,1000000,731
4.5921630859375,21.77204132080078,8.1e-05,1000000,732
4.483113606770833,21.54723358154297,8.1e-05,1000000,733
4.670654296875,22.12773323059082,8.1e-05,1000000,734
4.5947265625,21.64790153503418,8.1e-05,1000000,735
4.81396484375,21.714298248291016,8.1e-05,1000000,736
4.787109375,20.813331604003906,8.1e-05,1000000,737
4.8338623046875,22.020227432250977,8.1e-05,1000000,738
4.682047526041667,21.38896942138672,8.1e-05,1000000,739
4.688557942708333,21.492084503173828,8.1e-05,1000000,740
4.632975260416667,21.22747039794922,8.1e-05,1000000,741
4.848307291666667,21.673908233642578,8.1e-05,1000000,742
4.762776692708333,21.42106056213379,8.1e-05,1000000,743
4.823445638020833,21.160568237304688,8.1e-05,1000000,744
4.746175130208333,21.180583953857422,8.1e-05,1000000,745
4.867594401041667,21.689666748046875,8.1e-05,1000000,746
4.789469401041667,21.185932159423828,8.1e-05,1000000,747
4.8282470703125,21.719324111938477,8.1e-05,1000000,748
4.792561848958333,22.127321243286133,8.1e-05,1000000,749
4.867024739583333,22.23624610900879,8.1e-05,1000000,750
4.851033528645833,21.671146392822266,8.1e-05,1000000,751
4.8870849609375,21.694673538208008,8.1e-05,1000000,752
4.909383138020833,21.33238983154297,8.1e-05,1000000,753
4.836588541666667,21.908878326416016,8.1e-05,1000000,754
4.805582682291667,21.44916343688965,8.1e-05,1000000,755
4.8277587890625,21.342283248901367,8.1e-05,1000000,756
4.797526041666667,21.178037643432617,8.1e-05,1000000,757
4.849446614583333,21.533552169799805,8.1e-05,1000000,758
4.8741455078125,21.134841918945312,8.1e-05,1000000,759
4.866292317708333,22.197662353515625,8.1e-05,1000000,760
4.891438802083333,21.564239501953125,8.1e-05,1000000,761
4.9832763671875,21.593589782714844,8.1e-05,1000000,762
4.838704427083333,21.114912033081055,8.1e-05,1000000,763
5.050089518229167,20.95462417602539,8.1e-05,1000000,764
4.793050130208333,21.914161682128906,8.1e-05,1000000,765
4.876302083333333,21.536415100097656,8.1e-05,1000000,766
4.887858072916667,21.885303497314453,8.1e-05,1000000,767
4.6727294921875,21.520099639892578,8.1e-05,1000000,768
4.811564127604167,21.944290161132812,8.1e-05,1000000,769
4.750935872395833,21.86666488647461,8.1e-05,1000000,770
4.924967447916667,21.11008071899414,8.1e-05,1000000,771
4.8587646484375,20.686147689819336,8.1e-05,1000000,772
4.9300537109375,21.47492027282715,8.1e-05,1000000,773
4.899576822916667,20.840221405029297,8.1e-05,1000000,774
5.009114583333333,21.535118103027344,8.1e-05,1000000,775
4.91552734375,21.465728759765625,8.1e-05,1000000,776
4.932373046875,21.348522186279297,8.1e-05,1000000,777
5.045084635416667,21.93402862548828,8.1e-05,1000000,778
4.919474283854167,21.64012908935547,8.1e-05,1000000,779
4.942708333333333,21.770950317382812,8.1e-05,1000000,780
4.899088541666667,21.4356632232666,8.1e-05,1000000,781
4.929850260416667,21.29786491394043,8.1e-05,1000000,782
4.925048828125,21.6765193939209,8.1e-05,1000000,783
4.911580403645833,21.907686233520508,8.1e-05,1000000,784
5.184163411458333,21.925506591796875,8.1e-05,1000000,785
4.901285807291667,22.022750854492188,8.1e-05,1000000,786
4.936319986979167,22.44173812866211,8.1e-05,1000000,787
5.107584635416667,21.69463348388672,8.1e-05,1000000,788
5.067138671875,20.92261505126953,8.1e-05,1000000,789
4.979939778645833,20.7508544921875,8.1e-05,1000000,790
4.927490234375,21.82821273803711,8.1e-05,1000000,791
5.079671223958333,21.757366180419922,8.1e-05,1000000,792
4.981974283854167,21.362939834594727,8.1e-05,1000000,793
5.001017252604167,21.637775421142578,8.1e-05,1000000,794
4.929606119791667,21.812719345092773,8.1e-05,1000000,795
4.998087565104167,21.967660903930664,8.1e-05,1000000,796
4.997884114583333,21.352510452270508,8.1e-05,1000000,797
4.930704752604167,22.184139251708984,8.1e-05,1000000,798
4.9398193359375,22.632049560546875,8.1e-05,1000000,799
5.024169921875,21.695125579833984,8.1e-05,1000000,800
5.088907877604167,21.388160705566406,8.1e-05,1000000,801
5.05517578125,21.404415130615234,8.1e-05,1000000,802
5.053304036458333,21.64507484436035,8.1e-05,1000000,803
5.103271484375,21.6044921875,8.1e-05,1000000,804
5.0877685546875,20.707073211669922,8.1e-05,1000000,805
5.055216471354167,21.573392868041992,8.1e-05,1000000,806
5.019287109375,21.97208023071289,8.1e-05,1000000,807
4.977091471354167,20.866785049438477,8.1e-05,1000000,808
4.959757486979167,21.548009872436523,8.1e-05,1000000,809
5.149698893229167,22.471187591552734,8.1e-05,1000000,810
5.079833984375,21.834136962890625,8.1e-05,1000000,811
4.961832682291667,22.1109619140625,8.1e-05,1000000,812
5.074381510416667,21.168575286865234,8.1e-05,1000000,813
5.058186848958333,20.908628463745117,8.1e-05,1000000,814
5.192220052083333,21.914897918701172,8.1e-05,1000000,815
4.884236653645833,21.656005859375,8.1e-05,1000000,816
5.133056640625,22.014305114746094,8.1e-05,1000000,817
4.918863932291667,22.27503204345703,8.1e-05,1000000,818
5.1650390625,21.728256225585938,8.1e-05,1000000,819
5.115926106770833,20.90268898010254,8.1e-05,1000000,820
5.076822916666667,21.46466827392578,8.1e-05,1000000,821
5.0986328125,21.74148941040039,8.1e-05,1000000,822
5.2156982421875,21.539472579956055,8.1e-05,1000000,823
5.09912109375,21.268516540527344,8.1e-05,1000000,824
5.1729736328125,21.872133255004883,8.1e-05,1000000,825
5.036580403645833,22.050561904907227,8.1e-05,1000000,826
5.0875244140625,22.131547927856445,8.1e-05,1000000,827
5.024373372395833,21.746185302734375,8.1e-05,1000000,828
5.207234700520833,21.818504333496094,8.1e-05,1000000,829
5.026529947916667,21.412940979003906,8.1e-05,1000000,830
5.077433268229167,21.844091415405273,8.1e-05,1000000,831
5.0626220703125,21.7840576171875,8.1e-05,1000000,832
5.059285481770833,22.070680618286133,8.1e-05,1000000,833
5.0426025390625,21.367259979248047,8.1e-05,1000000,834
5.099568684895833,21.98701286315918,8.1e-05,1000000,835
5.0220947265625,21.518325805664062,8.1e-05,1000000,836
5.058512369791667,22.246126174926758,8.1e-05,1000000,837
5.061604817708333,22.120697021484375,8.1e-05,1000000,838
5.067952473958333,21.53028678894043,8.1e-05,1000000,839
5.0679931640625,22.142974853515625,8.1e-05,1000000,840
5.010009765625,22.330467224121094,8.1e-05,1000000,841
5.0201416015625,21.992816925048828,8.1e-05,1000000,842
5.19921875,21.46623992919922,8.1e-05,1000000,843
5.128377278645833,21.58597183227539,8.1e-05,1000000,844
5.025065104166667,21.202171325683594,8.1e-05,1000000,845
5.098103841145833,22.431047439575195,8.1e-05,1000000,846
5.053263346354167,21.835529327392578,8.1e-05,1000000,847
5.135945638020833,22.15134048461914,8.1e-05,1000000,848
5.039265950520833,21.62588882446289,8.1e-05,1000000,849
5.081217447916667,21.934728622436523,8.1e-05,1000000,850
5.09423828125,21.267139434814453,8.1e-05,1000000,851
5.113118489583333,21.60120964050293,8.1e-05,1000000,852
5.075887044270833,21.415172576904297,8.1e-05,1000000,853
5.115234375,21.49755096435547,8.1e-05,1000000,854
5.014892578125,21.79924201965332,8.1e-05,1000000,855
5.057576497395833,22.260635375976562,8.1e-05,1000000,856
5.072347005208333,21.72330093383789,8.1e-05,1000000,857
5.1708984375,21.97870445251465,8.1e-05,1000000,858
5.06396484375,21.677265167236328,8.1e-05,1000000,859
4.942911783854167,22.855792999267578,8.1e-05,1000000,860
5.129353841145833,21.908172607421875,8.1e-05,1000000,861
5.07666015625,21.199382781982422,8.1e-05,1000000,862
5.0477294921875,22.15629768371582,8.1e-05,1000000,863
5.141520182291667,22.59946060180664,8.1e-05,1000000,864
5.088175455729167,21.682519912719727,8.1e-05,1000000,865
5.089192708333333,21.857648849487305,8.1e-05,1000000,866
4.976888020833333,21.575122833251953,8.1e-05,1000000,867
5.159464518229167,22.508102416992188,8.1e-05,1000000,868
5.137491861979167,21.199546813964844,8.1e-05,1000000,869
5.048055013020833,22.587446212768555,8.1e-05,1000000,870
4.942708333333333,21.938018798828125,8.1e-05,1000000,871
5.018513997395833,21.465057373046875,8.1e-05,1000000,872
5.066243489583333,21.948837280273438,8.1e-05,1000000,873
5.109456380208333,22.067014694213867,8.1e-05,1000000,874
5.114827473958333,22.059778213500977,8.1e-05,1000000,875
5.183553059895833,22.14063262939453,8.1e-05,1000000,876
5.015584309895833,21.892173767089844,8.1e-05,1000000,877
4.94775390625,21.6136474609375,8.1e-05,1000000,878
5.0443115234375,22.033472061157227,8.1e-05,1000000,879
4.915974934895833,22.21685218811035,8.1e-05,1000000,880
5.165364583333333,22.336870193481445,8.1e-05,1000000,881
5.092569986979167,22.431766510009766,8.1e-05,1000000,882
5.058390299479167,21.715866088867188,8.1e-05,1000000,883
5.061482747395833,22.71955108642578,8.1e-05,1000000,884
5.095458984375,22.097570419311523,8.1e-05,1000000,885
5.112874348958333,21.969120025634766,8.1e-05,1000000,886
4.9630126953125,21.475276947021484,8.1e-05,1000000,887
4.997233072916667,22.256942749023438,8.1e-05,1000000,888
5.111328125,21.78083610534668,8.1e-05,1000000,889
4.8140869140625,22.030681610107422,8.1e-05,1000000,890
5.103434244791667,21.592063903808594,8.1e-05,1000000,891
4.9986572265625,21.73804473876953,8.1e-05,1000000,892
4.95947265625,22.003063201904297,8.1e-05,1000000,893
4.8902587890625,22.22809600830078,8.1e-05,1000000,894
4.936442057291667,21.761600494384766,8.1e-05,1000000,895
5.0361328125,22.29606819152832,8.1e-05,1000000,896
4.8929443359375,22.538450241088867,8.1e-05,1000000,897
4.877726236979167,22.49756622314453,8.1e-05,1000000,898
5.0697021484375,21.771703720092773,8.1e-05,1000000,899
5.003377278645833,22.940250396728516,8.1e-05,1000000,900
4.9595947265625,21.876697540283203,8.1e-05,1000000,901
5.012247721354167,21.924943923950195,8.1e-05,1000000,902
5.024332682291667,22.39720916748047,8.1e-05,1000000,903
5.113118489583333,22.539386749267578,8.1e-05,1000000,904
5.071818033854167,21.80597686767578,8.1e-05,1000000,905
4.893025716145833,22.685630798339844,8.1e-05,1000000,906
4.984212239583333,22.286148071289062,8.1e-05,1000000,907
4.970011393229167,22.39354705810547,8.1e-05,1000000,908
4.907185872395833,22.21660614013672,8.1e-05,1000000,909
4.993326822916667,21.956396102905273,8.1e-05,1000000,910
4.868408203125,21.899112701416016,8.1e-05,1000000,911
4.9859619140625,22.853012084960938,8.1e-05,1000000,912
4.911824544270833,22.262365341186523,8.1e-05,1000000,913
4.860595703125,22.561115264892578,8.1e-05,1000000,914
4.850504557291667,22.160314559936523,8.1e-05,1000000,915
5.032145182291667,21.690059661865234,8.1e-05,1000000,916
5.0487060546875,21.950401306152344,8.1e-05,1000000,917
4.919352213541667,22.095046997070312,8.1e-05,1000000,918
5.07666015625,22.22565460205078,8.1e-05,1000000,919
4.891398111979167,22.497711181640625,8.1e-05,1000000,920
4.870524088541667,21.71746063232422,8.1e-05,1000000,921
4.817220052083333,22.442949295043945,8.1e-05,1000000,922
4.8560791015625,22.64544105529785,8.1e-05,1000000,923
4.988566080729167,22.162914276123047,7.290000000000001e-05,1000000,924
4.787068684895833,22.47712516784668,7.290000000000001e-05,1000000,925
5.004231770833333,22.560821533203125,7.290000000000001e-05,1000000,926
4.897216796875,22.279708862304688,7.290000000000001e-05,1000000,927
4.890055338541667,22.696884155273438,7.290000000000001e-05,1000000,928
4.904459635416667,22.74267578125,7.290000000000001e-05,1000000,929
4.84228515625,21.978803634643555,7.290000000000001e-05,1000000,930
4.89453125,21.68320083618164,7.290000000000001e-05,1000000,931
4.754475911458333,22.10173225402832,7.290000000000001e-05,1000000,932
4.86279296875,22.684467315673828,7.290000000000001e-05,1000000,933
4.699625651041667,22.599851608276367,7.290000000000001e-05,1000000,934
4.814860026041667,22.11251449584961,7.290000000000001e-05,1000000,935
4.782633463541667,22.22314453125,7.290000000000001e-05,1000000,936
4.916097005208333,22.880239486694336,7.290000000000001e-05,1000000,937
4.845133463541667,22.129322052001953,7.290000000000001e-05,1000000,938
4.8419189453125,22.641799926757812,7.290000000000001e-05,1000000,939
4.785603841145833,22.07788848876953,7.290000000000001e-05,1000000,940
4.740763346354167,23.064430236816406,7.290000000000001e-05,1000000,941
4.755777994791667,23.028934478759766,7.290000000000001e-05,1000000,942
4.828653971354167,22.009571075439453,7.290000000000001e-05,1000000,943
4.8546142578125,21.98843002319336,7.290000000000001e-05,1000000,944
4.779988606770833,22.39638900756836,7.290000000000001e-05,1000000,945
4.681681315104167,22.180675506591797,7.290000000000001e-05,1000000,946
4.6546630859375,22.017248153686523,7.290000000000001e-05,1000000,947
4.7491455078125,22.107175827026367,7.290000000000001e-05,1000000,948
4.7821044921875,21.855205535888672,7.290000000000001e-05,1000000,949
4.7755126953125,22.327590942382812,7.290000000000001e-05,1000000,950
4.810221354166667,22.427440643310547,7.290000000000001e-05,1000000,951
4.786946614583333,23.488719940185547,7.290000000000001e-05,1000000,952
